,track_name,artists,artist_utama,track_genre,popularity,explicit,danceability,energy,valence,duration_min,positivity_index
1216,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,0,false,0.378,0.934,0.602,3.2,0.562
1217,WaLL FloWeR,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,35,false,0.397,0.86,0.578,4.06,0.497
1218,Tomorrow never knows,Mr.Children,Mr.Children,J-Pop,36,false,0.627,0.519,0.216,5.14,0.112
1219,サバイバル,GLAY,GLAY,J-Rock,36,false,0.409,0.946,0.734,4.57,0.694
1220,Count on me,Novelbright,Novelbright,J-Pop,36,false,0.326,0.951,0.599,3.64,0.57
1221,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,1,false,0.378,0.934,0.602,3.2,0.562
1222,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,1,false,0.378,0.934,0.602,3.2,0.562
1223,うブ,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,35,false,0.457,0.893,0.614,4.26,0.548
1224,Vampiregirl,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,1,false,0.378,0.934,0.602,3.2,0.562
1225,サクラミツツキ,SPYAIR,SPYAIR,J-Rock,49,false,0.315,0.907,0.332,3.62,0.301
1226,Reason,YUZU,Yuzu,J-Pop,47,false,0.363,0.819,0.468,5.07,0.383
1227,HARUKAZE,SCANDAL,SCANDAL,J-Rock,52,false,0.459,0.872,0.579,4.62,0.505
1228,I Wanna Be...,SPYAIR,SPYAIR,J-Rock,51,false,0.437,0.869,0.588,3.92,0.511
1229,サムライハート(Some Like It Hot!!),SPYAIR,SPYAIR,J-Rock,57,false,0.603,0.961,0.549,3.19,0.528
1230,Yesterday,Official HIGE DANdism,Official HIGE DANDism,J-Rock,53,false,0.541,0.8,0.56,4.99,0.448
1231,Apoptosis - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,32,false,0.354,0.685,0.277,6.49,0.19
1232,I Love...,Official HIGE DANdism,Official HIGE DANDism,J-Rock,52,false,0.546,0.663,0.407,4.71,0.27
1233,Universe - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,29,false,0.51,0.868,0.593,5.67,0.515
1234,CHILDREN'S WORLD,Mr.Children,Mr.Children,J-Pop,35,false,0.516,0.879,0.886,5.13,0.779
1235,Catch the Moment,LiSA,LiSA,J-Pop,58,false,0.401,0.978,0.446,4.71,0.436
1236,斜陽,Mr.Children,Mr.Children,J-Pop,35,false,0.467,0.859,0.663,3.81,0.57
1237,丘の上の愛,Shogo Hamada,Shogo Hamada,J-Pop,35,false,0.635,0.5,0.208,5.07,0.104
1238,渇いたkiss,Mr.Children,Mr.Children,J-Pop,35,false,0.525,0.603,0.507,5.23,0.306
1239,Shower - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,24,false,0.557,0.645,0.347,5.96,0.224
1240,Vandalize,ONE OK ROCK,ONE OK ROCK,J-Rock,58,true,0.569,0.917,0.582,3.24,0.534
1241,1.15 Million Kilometers of Film - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,26,false,0.498,0.702,0.291,6.3,0.204
1242,Is There Still Anything That Love Can Do? (English Version),RADWIMPS,RADWIMPS,J-Rock,39,false,0.412,0.418,0.265,6.76,0.111
1243,春愁,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,65,false,0.724,0.444,0.739,3.06,0.328
1244,and I close to you,Mr.Children,Mr.Children,J-Pop,35,false,0.666,0.882,0.936,4.2,0.826
1245,Raindrops,ELLEGARDEN,ELLEGARDEN,J-Rock,34,false,0.435,0.906,0.342,3.69,0.31
1246,No Doubt - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,21,false,0.349,0.955,0.442,4.1,0.422
1247,Pending Machine - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,22,false,0.522,0.882,0.633,4.06,0.558
1248,Cry Baby - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,25,false,0.367,0.887,0.131,5.46,0.116
1249,Lost In My Room - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,20,false,0.555,0.455,0.0884,6.53,0.04
1250,Brothers - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,21,false,0.437,0.884,0.407,5.37,0.36
1251,Anarchy - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,23,false,0.484,0.843,0.277,4.66,0.234
1252,Bedroom Talk - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,24,false,0.502,0.607,0.558,3.53,0.339
1253,Pretender - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,25,false,0.491,0.786,0.251,5.75,0.197
1254,I Love... - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,23,false,0.382,0.86,0.218,5.94,0.187
1255,Stand By You - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,23,false,0.454,0.882,0.63,5.2,0.556
1256,Fire Ground - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,20,false,0.491,0.962,0.463,4.49,0.445
1257,Filament - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,22,false,0.516,0.894,0.299,4.06,0.267
1258,Laughter - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,24,false,0.37,0.814,0.314,6.04,0.256
1259,Hello - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,26,false,0.495,0.881,0.541,4.75,0.477
1260,Shukumei - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,26,false,0.228,0.779,0.347,5.07,0.27
1261,Midori no Amayoke - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,23,false,0.562,0.484,0.458,4.02,0.222
1262,Itan na Star - LIVE,Official HIGE DANdism,Official HIGE DANDism,J-Rock,20,false,0.503,0.847,0.357,6.4,0.302
1263,Touch off,UVERworld,UVERworld,J-Rock,47,false,0.499,0.891,0.215,4.35,0.192
1264,Diver,NICO Touches the Walls,NICO Touches the Walls,J-Rock,49,false,0.339,0.912,0.458,4.18,0.418
1265,Torch of Liberty,KANA-BOON,KANA-BOON,J-Rock,54,false,0.447,0.934,0.356,3.09,0.333
1266,oath sign,LiSA,LiSA,J-Pop,55,false,0.528,0.935,0.55,4.18,0.514
1267,マシ・マシ,NICO Touches the Walls,NICO Touches the Walls,J-Rock,50,false,0.641,0.885,0.866,4.13,0.766
1268,King & Ashley,MY FIRST STORY,My First Story,J-Rock,51,false,0.528,0.957,0.444,3.4,0.425
1269,星屑ビーナス,Aimer,Aimer,J-Pop,55,false,0.521,0.621,0.377,4.2,0.234
1270,Voice of Wind (Movie Edit),RADWIMPS,RADWIMPS,J-Rock,43,false,0.519,0.924,0.883,2.62,0.816
1271,Cinderella Boy,Saucy Dog,Saucy Dog,J-Pop,52,false,0.596,0.735,0.524,3.91,0.385
1272,口笛,Mr.Children,Mr.Children,J-Pop,35,false,0.578,0.725,0.479,5.81,0.347
1273,Clock Strikes,ONE OK ROCK,ONE OK ROCK,J-Rock,56,false,0.488,0.921,0.231,3.92,0.213
1274,pure soul,GLAY,GLAY,J-Rock,34,false,0.484,0.84,0.549,6.41,0.461
1275,lovin',Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,34,false,0.44,0.94,0.858,2.6,0.807
1276,インフェルノ,9mm Parabellum Bullet,9mm Parabellum Bullet,J-Rock,57,false,0.282,0.973,0.44,1.58,0.428
1277,KNOW KNOW KNOW,DOES,DOES,J-Rock,47,false,0.42,0.936,0.674,3.36,0.631
1278,イマジネーション,SPYAIR,SPYAIR,J-Rock,49,false,0.486,0.936,0.551,2.96,0.516
1279,少女S,SCANDAL,SCANDAL,J-Rock,54,false,0.588,0.881,0.887,3.19,0.781
1280,イマジネーション,SPYAIR,SPYAIR,J-Rock,50,false,0.485,0.94,0.593,3,0.557
1281,O2,ORANGE RANGE,ORANGE RANGE,J-Rock,52,false,0.508,0.946,0.811,3.95,0.767
1282,Cafe at last,RADWIMPS,RADWIMPS,J-Rock,43,false,0.638,0.576,0.907,1.54,0.522
1283,"Hello,world!",BUMP OF CHICKEN,BUMP OF CHICKEN,J-Rock,58,false,0.597,0.913,0.713,4.14,0.651
1284,スカーレット,SPITZ,Spitz,J-Pop,34,false,0.579,0.694,0.514,3.56,0.357
1285,グレイシャル LOVE,SIAM SHADE,SIAM SHADE,J-Rock,34,false,0.459,0.957,0.612,4.13,0.586
1286,HANABI,Mr.Children,Mr.Children,J-Pop,34,false,0.635,0.759,0.581,5.71,0.441
1287,青空のゆくえ,Shogo Hamada,Shogo Hamada,J-Pop,34,false,0.489,0.745,0.662,5.86,0.493
1288,FACTORY,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,34,false,0.607,0.713,0.708,3.55,0.505
1289,ANOTHER STARTING LINE,Hi-STANDARD,Hi-STANDARD,J-Rock,34,false,0.524,0.969,0.804,4.11,0.779
1290,MUKANJYO (TV size),Survive Said The Prophet,Survive Said The Prophet,J-Rock,48,false,0.407,0.951,0.337,1.56,0.32
1291,SPARK-AGAIN,Aimer,Aimer,J-Pop,54,false,0.444,0.961,0.667,4.05,0.641
1292,きらりらり,KANA-BOON,KANA-BOON,J-Rock,52,false,0.385,0.932,0.725,3.72,0.676
1293,I beg you,Aimer,Aimer,J-Pop,53,false,0.456,0.893,0.478,4.45,0.427
1294,君に捧げるlove song,Shogo Hamada,Shogo Hamada,J-Pop,34,false,0.635,0.677,0.49,5.19,0.332
1295,Save Yourself - Japanese Version,ONE OK ROCK,ONE OK ROCK,J-Rock,53,false,0.56,0.859,0.768,3.3,0.66
1296,SINGLES,Mr.Children,Mr.Children,J-Pop,33,false,0.563,0.921,0.697,4.76,0.642
1297,陽のあたる場所,Shogo Hamada,Shogo Hamada,J-Pop,34,false,0.423,0.536,0.157,4.23,0.084
1298,アイム・ア・ビリーバー,SPYAIR,SPYAIR,J-Rock,53,false,0.374,0.972,0.627,3.63,0.609
1299,第六感,Reol,Reol,J-Pop,60,false,0.675,0.959,0.835,3.19,0.801
1300,春はゆく,Aimer,Aimer,J-Pop,52,false,0.397,0.427,0.227,5.09,0.097
1301,曇天,DOES,DOES,J-Rock,54,false,0.207,0.983,0.436,3.17,0.429
1302,愛とか恋とか,Novelbright,Novelbright,J-Pop,66,false,0.696,0.547,0.423,3.87,0.231
1303,曇りのち晴れ,SIAM SHADE,SIAM SHADE,J-Rock,33,false,0.347,0.957,0.638,4.27,0.611
1304,So Far Gone,ONE OK ROCK,ONE OK ROCK,J-Rock,55,false,0.457,0.705,0.402,3.59,0.283
1305,a Boy〜ずっと忘れない〜 (Anthology Remix),GLAY,GLAY,J-Rock,33,false,0.559,0.872,0.537,4.94,0.468
1306,終わりなき旅,Mr.Children,Mr.Children,J-Pop,33,false,0.375,0.64,0.16,7.1,0.102
1307,You Can't Hurry Love,Hi-STANDARD,Hi-STANDARD,J-Rock,33,false,0.597,0.985,0.709,1.93,0.698
1308,BE WITH YOU,GLAY,GLAY,J-Rock,33,false,0.512,0.865,0.53,5.21,0.458
1309,Oz - 2017 Version,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,33,false,0.739,0.7,0.97,4.19,0.679
1310,ないものねだり,KANA-BOON,KANA-BOON,J-Rock,55,false,0.471,0.77,0.529,4.38,0.407
1311,天地ガエシ,NICO Touches the Walls,NICO Touches the Walls,J-Rock,44,false,0.307,0.949,0.682,4.78,0.647
1312,炎,LiSA,LiSA,J-Pop,51,false,0.477,0.685,0.308,4.57,0.211
1313,Hyperventilation,RADWIMPS,RADWIMPS,J-Rock,54,false,0.578,0.956,0.768,4.39,0.734
1314,REVIVER,MY FIRST STORY,My First Story,J-Rock,55,false,0.431,0.993,0.26,4.84,0.258
1315,Cat 2,[Alexandros],Alexandros,J-Rock,32,true,0.554,0.896,0.519,4.02,0.465
1316,水上バス,Mr.Children,Mr.Children,J-Pop,33,false,0.523,0.436,0.301,5.07,0.131
1317,初恋,Shogo Hamada,Shogo Hamada,J-Pop,33,false,0.568,0.915,0.755,4.96,0.691
1318,Kill Me If You Can,[Alexandros],Alexandros,J-Rock,32,true,0.47,0.975,0.309,4.34,0.301
1319,youthful days,Mr.Children,Mr.Children,J-Pop,33,false,0.471,0.932,0.482,5.28,0.449
1320,Renegades,ONE OK ROCK,ONE OK ROCK,J-Rock,53,false,0.536,0.857,0.332,4.08,0.285
1321,Pizza Man,ELLEGARDEN,ELLEGARDEN,J-Rock,32,false,0.308,0.971,0.446,2.14,0.433
1322,In the Morning,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,32,false,0.455,0.937,0.766,3.96,0.718
1323,found & lost,Survive Said The Prophet,Survive Said The Prophet,J-Rock,46,false,0.532,0.993,0.321,3.14,0.319
1324,abnormalize,Ling tosite sigure,Ling Tosite Sigure,J-Rock,51,false,0.373,0.897,0.369,3.61,0.331
1325,Is There Still Anything That Love Can Do?,RADWIMPS,RADWIMPS,J-Rock,42,false,0.536,0.399,0.251,7.01,0.1
1326,オアイコ,Aimer,Aimer,J-Pop,60,false,0.64,0.718,0.735,3.91,0.528
1327,いつわりの日々(1983),Shogo Hamada,Shogo Hamada,J-Pop,33,false,0.411,0.596,0.151,5.45,0.09
1328,I Was King,ONE OK ROCK,ONE OK ROCK,J-Rock,51,false,0.571,0.875,0.447,3.98,0.391
1329,少年,Mr.Children,Mr.Children,J-Pop,32,false,0.394,0.878,0.51,5.59,0.448
1330,I'LL BE,Mr.Children,Mr.Children,J-Pop,32,false,0.551,0.703,0.429,5.65,0.302
1331,クラスメイト,Mr.Children,Mr.Children,J-Pop,32,false,0.613,0.625,0.712,5.44,0.445
1332,幸せのカテゴリー,Mr.Children,Mr.Children,J-Pop,32,false,0.573,0.746,0.737,5.22,0.55
1333,口がすべって,Mr.Children,Mr.Children,J-Pop,32,false,0.488,0.675,0.558,4.19,0.377
1334,MONSTER,Reol,Reol,J-Pop,55,false,0.488,0.968,0.359,3.37,0.348
1335,I Love...,Official HIGE DANdism,Official HIGE DANDism,J-Rock,43,false,0.54,0.706,0.385,4.7,0.272
1336,Blind to you (Remaster for 星の消えた夜に 2022),Aimer,Aimer,J-Pop,48,false,0.502,0.488,0.42,4.69,0.205
1337,君の名を呼ぶ(2003),Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.558,0.403,0.281,6.32,0.113
1338,今夜こそ(1996),Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.675,0.748,0.923,5.08,0.69
1339,箒星,Mr.Children,Mr.Children,J-Pop,32,false,0.524,0.904,0.772,5.18,0.698
1340,彼女はブルー,Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.606,0.719,0.709,5.56,0.51
1341,君と歩いた道,Shogo Hamada,Shogo Hamada,J-Pop,33,false,0.773,0.47,0.286,3.89,0.134
1342,Neon,ONE OK ROCK,ONE OK ROCK,J-Rock,55,true,0.597,0.897,0.576,3.08,0.517
1343,TV Maniacs,ELLEGARDEN,ELLEGARDEN,J-Rock,31,false,0.446,0.998,0.0744,2.82,0.074
1344,one two three,Mr.Children,Mr.Children,J-Pop,32,false,0.519,0.67,0.504,4.99,0.338
1345,Devil in Your Heart,SiM,SiM,J-Rock,49,true,0.543,0.934,0.78,3.1,0.729
1346,Zenzenzense - Original Version,RADWIMPS,RADWIMPS,J-Rock,45,false,0.29,0.878,0.518,4.58,0.455
1347,Stairway Generation,Base Ball Bear,Base Ball Bear,J-Rock,52,false,0.447,0.823,0.625,3.54,0.514
1348,Re:make,ONE OK ROCK,ONE OK ROCK,J-Rock,54,false,0.386,0.988,0.443,3.41,0.438
1349,名もなき詩,Mr.Children,Mr.Children,J-Pop,32,false,0.538,0.831,0.668,5.48,0.555
1350,Broken Heart of Gold,ONE OK ROCK,ONE OK ROCK,J-Rock,49,false,0.451,0.712,0.119,4.22,0.085
1351,言え,[Alexandros],Alexandros,J-Rock,31,true,0.31,0.879,0.434,4.49,0.381
1352,生きてく強さ,GLAY,GLAY,J-Rock,32,false,0.505,0.85,0.749,3.82,0.637
1353,End of the day,Mr.Children,Mr.Children,J-Pop,32,false,0.594,0.849,0.56,5.83,0.475
1354,手紙,back number,Back Number,J-Pop,32,false,0.463,0.565,0.314,4.5,0.177
1355,水平線,back number,Back Number,J-Pop,32,false,0.419,0.75,0.436,4.76,0.327
1356,スパイラル,KANA-BOON,KANA-BOON,J-Rock,53,false,0.479,0.947,0.411,3.03,0.389
1357,明け星,LiSA,LiSA,J-Pop,50,false,0.389,0.867,0.215,4.48,0.186
1358,Midnight Blue Train (single / 2005),Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.479,0.57,0.249,6.38,0.142
1359,この新しい朝に,Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.546,0.815,0.542,5.76,0.442
1360,みちくさ,Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.664,0.675,0.73,3.96,0.493
1361,ロマンスブルー(2006),Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.411,0.418,0.197,4.77,0.082
1362,When They Turn the Lights On,ONE OK ROCK,ONE OK ROCK,J-Rock,54,false,0.378,0.754,0.304,3.46,0.229
1363,君に会うまでは(2006),Shogo Hamada,Shogo Hamada,J-Pop,32,false,0.388,0.481,0.318,4.34,0.153
1364,彼女の“Modern…” (Anthology Remix),GLAY,GLAY,J-Rock,32,false,0.508,0.96,0.653,4.52,0.627
1365,Var är du min vän,Lisa Nilsson,LiSA,J-Pop,40,false,0.459,0.324,0.641,3.23,0.208
1366,Handens fem fingrar,Lisa Nilsson,LiSA,J-Pop,38,false,0.471,0.166,0.421,3.61,0.07
1367,MONEY,LISA,LiSA,J-Pop,78,false,0.826,0.553,0.4,2.8,0.221
1368,LALISA,LISA,LiSA,J-Pop,73,false,0.804,0.652,0.854,3.34,0.557
1369,Sparkle - movie ver.,RADWIMPS,RADWIMPS,J-Rock,66,false,0.372,0.426,0.287,8.96,0.122
1370,Save Yourself,ONE OK ROCK,ONE OK ROCK,J-Rock,1,false,0.503,0.849,0.762,3.3,0.647
1371,Nandemonaiya - movie ver.,RADWIMPS,RADWIMPS,J-Rock,63,false,0.496,0.462,0.514,5.73,0.237
1372,Dream lantern,RADWIMPS,RADWIMPS,J-Rock,63,false,0.206,0.871,0.125,2.19,0.109
1373,破繭(《鬥羅大陸》動畫2020年新主題曲),Angela Chang,Angela,J-Pop,41,false,0.646,0.602,0.191,3.53,0.115
1374,Forever Young,Eve Ai,Eve,J-Rock,52,false,0.304,0.226,0.323,5.23,0.073
1375,親愛的那不是愛情,Angela Chang,Angela,J-Pop,53,false,0.549,0.588,0.331,4.28,0.195
1376,歐若拉,Angela Chang,Angela,J-Pop,49,false,0.507,0.77,0.651,4.32,0.501
1377,The Rumbling,SiM,SiM,J-Rock,73,false,0.459,0.878,0.494,3.68,0.434
1378,The Rumbling (TV Size),SiM,SiM,J-Rock,66,false,0.408,0.875,0.646,1.5,0.565
1379,the WORLD,Nightmare,NIGHTMARE,J-Rock,61,false,0.531,0.904,0.753,3.8,0.681
1380,MAKE ME DEAD!,SiM,SiM,J-Rock,0,false,0.593,0.957,0.611,3.95,0.585
1381,乱舞のメロディ,SID,SID,J-Rock,60,false,0.417,0.966,0.623,3.88,0.602
1382,嘘,SID,SID,J-Rock,60,false,0.438,0.939,0.842,3.43,0.791
1383,アルミナ,Nightmare,NIGHTMARE,J-Rock,50,false,0.371,0.843,0.599,5.1,0.505
1384,the WORLD -TV Size-,Nightmare,NIGHTMARE,J-Rock,44,false,0.412,0.952,0.676,1.38,0.644
1385,紅(イントロ ストリングス) - Remaster,X JAPAN,X Japan,J-Rock,37,false,0.25,0.979,0.0595,6.32,0.058
1386,The Rumbling,SiM,SiM,J-Rock,73,false,0.459,0.878,0.494,3.68,0.434
1387,The Rumbling (TV Size),SiM,SiM,J-Rock,66,false,0.408,0.875,0.646,1.5,0.565
1388,MAKE ME DEAD!,SiM,SiM,J-Rock,0,false,0.593,0.957,0.611,3.95,0.585
1389,Devil in Your Heart,SiM,SiM,J-Rock,60,true,0.542,0.94,0.765,3.1,0.719
1390,"What's up, people?!",MAXIMUM THE HORMONE,Maximum the Hormone,J-Rock,60,false,0.385,0.976,0.206,4.17,0.201
1391,Zetsubou Billy,MAXIMUM THE HORMONE,Maximum the Hormone,J-Rock,54,false,0.282,0.913,0.46,3.74,0.42
1392,Devil in Your Heart,SiM,SiM,J-Rock,49,true,0.543,0.934,0.78,3.1,0.729
1393,Bloody Power Fame,coldrain,Coldrain,J-Rock,56,false,0.436,0.963,0.402,3.97,0.387
1394,EXiSTENCE,SiM,SiM,J-Rock,51,false,0.522,0.961,0.6,4.07,0.577
1395,Healthy Bob,MAXIMUM THE HORMONE,Maximum the Hormone,J-Rock,26,false,0.358,0.993,0.482,2.29,0.479
1396,Lost Memory,Boris Brejcha,Boris,J-Rock,53,false,0.876,0.459,0.137,7.71,0.063
1397,Up Down Jumper,Boris Brejcha,Boris,J-Rock,59,false,0.795,0.652,0.121,7.2,0.079
1398,Bumblebee,Boris Brejcha,Boris,J-Rock,53,false,0.799,0.822,0.215,7.84,0.177
1399,Take It Smart,Boris Brejcha,Boris,J-Rock,55,false,0.792,0.578,0.0898,7.3,0.052
1400,Space Diver,Boris Brejcha,Boris,J-Rock,57,false,0.809,0.483,0.336,6.62,0.162
1401,Purple Noise,Boris Brejcha,Boris,J-Rock,60,false,0.88,0.477,0.209,8.99,0.1
1402,Twisted Reality - Edit,Boris Brejcha,Boris,J-Rock,52,false,0.686,0.662,0.283,3.46,0.187
1403,Redemption,Boris Brejcha,Boris,J-Rock,50,false,0.809,0.691,0.383,8.9,0.265
1404,Timelapse,Boris Brejcha,Boris,J-Rock,0,false,0.819,0.606,0.253,8.22,0.153
1405,In The Shadows,Boris Brejcha,Boris,J-Rock,52,false,0.801,0.54,0.162,8.13,0.087
1406,The Darkest Night,Boris Brejcha,Boris,J-Rock,46,false,0.799,0.638,0.287,7.26,0.183
1407,Thunderstorm,Boris Brejcha,Boris,J-Rock,49,false,0.919,0.641,0.474,7.58,0.304
1408,Gehörschadengenerator,Boris Brejcha,Boris,J-Rock,49,false,0.753,0.689,0.197,8.64,0.136
1409,Moondancer,Boris Brejcha,Boris,J-Rock,50,false,0.826,0.481,0.27,8.48,0.13
1410,Never Look Back - Edit,Boris Brejcha,Boris,J-Rock,51,false,0.883,0.638,0.489,3.42,0.312
1411,Keep Rollin,Boris Brejcha,Boris,J-Rock,47,false,0.74,0.876,0.173,8,0.152
1412,Angel in the Sky,Boris Brejcha,Boris,J-Rock,48,false,0.88,0.564,0.204,8.29,0.115
1413,Blue Lake,Boris Brejcha,Boris,J-Rock,48,false,0.836,0.661,0.157,8.16,0.104
1414,Sad But True,Boris Brejcha,Boris,J-Rock,45,false,0.82,0.425,0.307,8.03,0.13
1415,Purple Noise,Boris Brejcha,Boris,J-Rock,50,false,0.88,0.477,0.209,8.99,0.1
1416,Dark Planet,Boris Brejcha,Boris,J-Rock,45,false,0.844,0.52,0.197,8.54,0.102
1417,Schwarz,Boris Brejcha,Boris,J-Rock,48,false,0.807,0.556,0.225,9.12,0.125
1418,Never Look Back,Boris Brejcha,Boris,J-Rock,47,false,0.871,0.618,0.451,8.03,0.279
1419,Kittys Journey,Boris Brejcha,Boris,J-Rock,47,false,0.826,0.577,0.45,7.74,0.26
1420,Vodka & Orange,Boris Brejcha,Boris,J-Rock,45,false,0.803,0.732,0.313,7.33,0.229
1421,Fckng Trap,Boris Brejcha,Boris,J-Rock,43,false,0.797,0.704,0.0556,8.66,0.039
1422,Jawbreaker,Boris Brejcha,Boris,J-Rock,45,false,0.839,0.48,0.414,7.42,0.199
1423,Hold Your Speakers,Boris Brejcha,Boris,J-Rock,44,false,0.807,0.471,0.159,6.88,0.075
1424,The Troublemakerz,Boris Brejcha,Boris,J-Rock,45,false,0.799,0.612,0.266,7.65,0.163
1425,Perpetual Motion,Max Cooper,MAX,J-Pop,47,false,0.717,0.621,0.224,4.98,0.139
1426,Spike,Max Cooper,MAX,J-Pop,42,false,0.713,0.716,0.177,7.61,0.127
1427,FEAR,Boris Brejcha,Boris,J-Rock,44,false,0.811,0.515,0.236,8.67,0.122
1428,Devil,Boris Brejcha,Boris,J-Rock,43,false,0.886,0.509,0.261,9.44,0.133
1429,Himmelblau,Boris Brejcha,Boris,J-Rock,44,false,0.729,0.66,0.202,8.22,0.133
1430,Lieblingsmensch,Boris Brejcha,Boris,J-Rock,44,false,0.777,0.512,0.483,8.74,0.247
1431,I AM THE JOKER,Boris Brejcha,Boris,J-Rock,44,false,0.8,0.551,0.149,8.29,0.082
1432,Origins,Max Cooper,MAX,J-Pop,47,false,0.839,0.556,0.11,3.94,0.061
1433,Space Gremlin,Boris Brejcha,Boris,J-Rock,40,false,0.786,0.724,0.339,7.07,0.245
1434,Bleeding Heart,Boris Brejcha,Boris,J-Rock,41,false,0.764,0.566,0.0572,8.35,0.032
1435,Spectrum,Max Cooper,MAX,J-Pop,47,false,0.729,0.685,0.108,4.76,0.074
1436,Butterflies,Boris Brejcha,Boris,J-Rock,37,false,0.801,0.748,0.285,8.29,0.213
1437,White Rainbow,Boris Brejcha,Boris,J-Rock,41,false,0.807,0.292,0.132,8.22,0.039
1438,Happiness Lies,Boris Brejcha,Boris,J-Rock,40,false,0.79,0.577,0.124,8.74,0.072
1439,Schaltzentrale - Joker Remake,Boris Brejcha,Boris,J-Rock,39,false,0.814,0.748,0.0394,8.62,0.029
1440,Resynthesis 3D (Binaural Version - Headphones Only),Max Cooper,MAX,J-Pop,44,false,0.755,0.612,0.662,4.94,0.405
1441,Paniklevel,Boris Brejcha,Boris,J-Rock,40,false,0.85,0.533,0.483,8.67,0.257
1442,Future,Boris Brejcha,Boris,J-Rock,38,false,0.801,0.771,0.12,7.2,0.093
1443,On His Way,Boris Brejcha,Boris,J-Rock,35,false,0.792,0.754,0.393,8.99,0.296
1444,Be F.L.A.M.E.,Boris Brejcha,Boris,J-Rock,38,false,0.803,0.67,0.455,8.38,0.305
1445,Game Over,Boris Brejcha,Boris,J-Rock,37,false,0.804,0.633,0.235,7.52,0.149
1446,Pegasus,Boris Brejcha,Boris,J-Rock,34,false,0.803,0.525,0.158,8.1,0.083
1447,My Love,Boris Brejcha,Boris,J-Rock,38,false,0.798,0.767,0.368,7.53,0.282
1448,Frequenzfett,Boris Brejcha,Boris,J-Rock,37,false,0.8,0.741,0.458,8.24,0.339
1449,Canções De Rei,Max Viana,MAX,J-Pop,40,false,0.572,0.223,0.377,5.22,0.084
1450,Majestica,Lisa Lynne,LiSA,J-Pop,21,false,0.671,0.119,0.194,5.45,0.023
1451,The Deers Cry: From the Pilgrim,Lisa Kelly,LiSA,J-Pop,23,false,0.236,0.151,0.256,3.71,0.039
1452,Max From Bavaria,Max Weidner,MAX,J-Pop,29,false,0.515,0.916,0.8,3.09,0.733
1453,Schau ma moi,Max Weidner,MAX,J-Pop,29,false,0.579,0.897,0.768,2.74,0.689
1454,Schlagerbua,Max Weidner,MAX,J-Pop,25,false,0.627,0.921,0.647,3.29,0.596
1455,Country Roads,Max Weidner,MAX,J-Pop,24,false,0.529,0.828,0.697,2.94,0.577
1456,Country Roads,Max Weidner,MAX,J-Pop,24,false,0.535,0.814,0.693,2.95,0.564
1457,MONEY,LISA,LiSA,J-Pop,78,false,0.826,0.553,0.4,2.8,0.221
1458,Shinunoga E-Wa,Fujii Kaze,Fujii Kaze,J-Pop,85,false,0.6,0.76,0.519,3.09,0.394
1459,Slip Away,Perfume Genius,Perfume,J-Pop,53,false,0.603,0.509,0.572,2.76,0.291
1460,Otherside,Perfume Genius,Perfume,J-Pop,52,false,0.279,0.137,0.206,2.67,0.028
